"rt","response","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","load_time","success","jspsych_start_time","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","win_width_deg","win_height_deg","stimulus","response_type","key_press","avg_frame_time","center_x","center_y","rastoc-type","stimulus-coordinate","calibration-id","calibration-point-id","inner-width","inner-height","webgazer_data","webgazer_targets","session-id","validation-id","tracked-trial-id","trial-tag","start-x","start-y","events"
"17539","{""name-id"":""Gustavo"",""webcam-id"":""4"",""computer-id"":""3"",""web-browser"":""Firefox"",""operating-system"":""Ubuntu 20""}","survey-html-form","0","17541","0.0-0.0","52","1","2023-01-26 16:59:17","2e4c0f8947ff55806692c44d97ac5ef9","157.92.27.254","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/109.0","","Firefox","109.0","Ubuntu","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","webgazer-init-camera","1","25543","0.0-1.0","52","1","2023-01-26 16:59:17","2e4c0f8947ff55806692c44d97ac5ef9","157.92.27.254","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/109.0","","Firefox","109.0","Ubuntu","","2438","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","fullscreen","2","27656","0.0-2.0","52","1","2023-01-26 16:59:17","2e4c0f8947ff55806692c44d97ac5ef9","157.92.27.254","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/109.0","","Firefox","109.0","Ubuntu","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","events-tracking-start","3","27657","0.0-3.0","52","1","2023-01-26 16:59:17","2e4c0f8947ff55806692c44d97ac5ef9","157.92.27.254","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/109.0","","Firefox","109.0","Ubuntu","","","","2023-01-26T16:59:18.824Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"67596","","virtual-chinrest","4","95254","0.0-4.0","52","1","2023-01-26 16:59:17","2e4c0f8947ff55806692c44d97ac5ef9","157.92.27.254","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/109.0","","Firefox","109.0","Ubuntu","","","","","85.6","53.98","344","4.02","570.92","8.574514416123568","40.11888992257571","47.85775488068968","26.919987120387947","","","","","","","","","","","","","","","","","","","","",""
"6294","0","html-button-response","5","101549","0.0-5.0-0.0-0.0","52","1","2023-01-26 16:59:17","2e4c0f8947ff55806692c44d97ac5ef9","157.92.27.254","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/109.0","","Firefox","109.0","Ubuntu","","","","","","","","","","","","","","
        <h3>Calibration Session</h3>

        Sit comfortably, from now on try to keep your head as still as
        possible.
        <br>
        <br>
        
        Next you will see a <b>series of markers</b> in the screen.
        <br>

        As they appear <b>fix your gaze</b> on them.
        <br>

        Once they turn orange, press the <b>space bar</b>.
        <br>
      ","","","","","","","","","","","","","","","","","","","",""
"596"," ","psychophysics","6","102705","0.0-5.0-0.0-1.0-0.0","52","1","2023-01-26 16:59:17","2e4c0f8947ff55806692c44d97ac5ef9","157.92.27.254","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/109.0","","Firefox","109.0","Ubuntu","","","","","","","","","","","","","","","key"," ","24.82311111111097","960","536","calibration-stimulus","{""x"":0,""y"":-401}","0","0","1920","1080","","","","","","","","",""
"447"," ","psychophysics","7","103703","0.0-5.0-0.0-1.1-0.1","52","1","2023-01-26 16:59:17","2e4c0f8947ff55806692c44d97ac5ef9","157.92.27.254","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/109.0","","Firefox","109.0","Ubuntu","","","","","","","","","","","","","","","key"," ","24.793333333333393","960","536","calibration-stimulus","{""x"":401,""y"":-401}","0","1","1920","1080","","","","","","","","",""
"543"," ","psychophysics","8","104802","0.0-5.0-0.0-1.2-0.2","52","1","2023-01-26 16:59:17","2e4c0f8947ff55806692c44d97ac5ef9","157.92.27.254","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/109.0","","Firefox","109.0","Ubuntu","","","","","","","","","","","","","","","key"," ","24.813953488372093","960","536","calibration-stimulus","{""x"":-401,""y"":-401}","0","2","1920","1080","","","","","","","","",""
"649"," ","psychophysics","9","106036","0.0-5.0-0.0-1.3-0.3","52","1","2023-01-26 16:59:17","2e4c0f8947ff55806692c44d97ac5ef9","157.92.27.254","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/109.0","","Firefox","109.0","Ubuntu","","","","","","","","","","","","","","","key"," ","24.49714285714287","960","536","calibration-stimulus","{""x"":-401,""y"":0}","0","3","1920","1080","","","","","","","","",""
"800"," ","psychophysics","10","107389","0.0-5.0-0.0-1.4-0.4","52","1","2023-01-26 16:59:17","2e4c0f8947ff55806692c44d97ac5ef9","157.92.27.254","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/109.0","","Firefox","109.0","Ubuntu","","","","","","","","","","","","","","","key"," ","25.00740740740757","960","536","calibration-stimulus","{""x"":0,""y"":401}","0","4","1920","1080","","","","","","","","",""
"632"," ","psychophysics","11","108603","0.0-5.0-0.0-1.5-0.5","52","1","2023-01-26 16:59:17","2e4c0f8947ff55806692c44d97ac5ef9","157.92.27.254","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/109.0","","Firefox","109.0","Ubuntu","","","","","","","","","","","","","","","key"," ","24.3125","960","536","calibration-stimulus","{""x"":401,""y"":401}","0","5","1920","1080","","","","","","","","",""
"729"," ","psychophysics","12","109887","0.0-5.0-0.0-1.6-0.6","52","1","2023-01-26 16:59:17","2e4c0f8947ff55806692c44d97ac5ef9","157.92.27.254","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/109.0","","Firefox","109.0","Ubuntu","","","","","","","","","","","","","","","key"," ","24.516470588235226","960","536","calibration-stimulus","{""x"":0,""y"":0}","0","6","1920","1080","","","","","","","","",""
"795"," ","psychophysics","13","111237","0.0-5.0-0.0-1.7-0.7","52","1","2023-01-26 16:59:17","2e4c0f8947ff55806692c44d97ac5ef9","157.92.27.254","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/109.0","","Firefox","109.0","Ubuntu","","","","","","","","","","","","","","","key"," ","24.851698113207537","960","536","calibration-stimulus","{""x"":-401,""y"":401}","0","7","1920","1080","","","","","","","","",""
"647"," ","psychophysics","14","112436","0.0-5.0-0.0-1.8-0.8","52","1","2023-01-26 16:59:17","2e4c0f8947ff55806692c44d97ac5ef9","157.92.27.254","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/109.0","","Firefox","109.0","Ubuntu","","","","","","","","","","","","","","","key"," ","24.829787234042552","960","536","calibration-stimulus","{""x"":401,""y"":0}","0","8","1920","1080","","","","","","","","",""
"749"," ","psychophysics","15","113739","0.0-5.0-0.0-1.9-0.9","52","1","2023-01-26 16:59:17","2e4c0f8947ff55806692c44d97ac5ef9","157.92.27.254","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/109.0","","Firefox","109.0","Ubuntu","","","","","","","","","","","","","","","key"," ","24.84549019607834","960","536","calibration-stimulus","{""x"":0,""y"":-401}","0","9","1920","1080","","","","","","","","",""
"751"," ","psychophysics","16","115045","0.0-5.0-0.0-1.10-0.10","52","1","2023-01-26 16:59:17","2e4c0f8947ff55806692c44d97ac5ef9","157.92.27.254","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/109.0","","Firefox","109.0","Ubuntu","","","","","","","","","","","","","","","key"," ","27.091249999999793","960","536","calibration-stimulus","{""x"":401,""y"":-401}","0","10","1920","1080","","","","","","","","",""
"699"," ","psychophysics","17","116324","0.0-5.0-0.0-1.11-0.11","52","1","2023-01-26 16:59:17","2e4c0f8947ff55806692c44d97ac5ef9","157.92.27.254","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/109.0","","Firefox","109.0","Ubuntu","","","","","","","","","","","","","","","key"," ","25.178775510203973","960","536","calibration-stimulus","{""x"":-401,""y"":-401}","0","11","1920","1080","","","","","","","","",""
