"rt","response","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","load_time","success","jspsych_start_time","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","win_width_deg","win_height_deg","stimulus","response_type","key_press","avg_frame_time","center_x","center_y","rastoc-type","stimulus-coordinate","calibration-id","calibration-point-id","inner-width","inner-height","webgazer_data","webgazer_targets","session-id","validation-id","tracked-trial-id","trial-tag","start-x","start-y","events"
"2927","{""name-id"":""1"",""webcam-id"":""1"",""computer-id"":""1"",""web-browser"":""1"",""operating-system"":""1""}","survey-html-form","0","2929","0.0-0.0","43","1","2023-01-25 22:37:13","b6f04ea79fa1d7a8365fd1a5c0bfa6a0","157.92.27.254","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/109.0","","Firefox","109.0","Ubuntu","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","webgazer-init-camera","1","11850","0.0-1.0","43","1","2023-01-25 22:37:13","b6f04ea79fa1d7a8365fd1a5c0bfa6a0","157.92.27.254","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/109.0","","Firefox","109.0","Ubuntu","","5195","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","fullscreen","2","14106","0.0-2.0","43","1","2023-01-25 22:37:13","b6f04ea79fa1d7a8365fd1a5c0bfa6a0","157.92.27.254","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/109.0","","Firefox","109.0","Ubuntu","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","events-tracking-start","3","14107","0.0-3.0","43","1","2023-01-25 22:37:13","b6f04ea79fa1d7a8365fd1a5c0bfa6a0","157.92.27.254","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/109.0","","Firefox","109.0","Ubuntu","","","","2023-01-25T22:37:14.987Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9170","","virtual-chinrest","4","23278","0.0-4.0","43","1","2023-01-25 22:37:13","b6f04ea79fa1d7a8365fd1a5c0bfa6a0","157.92.27.254","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/109.0","","Firefox","109.0","Ubuntu","","","","","85.6","53.98","350","4.09","165.19","29.05133524875681","12.047639015662025","159.36732479318022","89.64412019616388","","","","","","","","","","","","","","","","","","","","",""
"1315","0","html-button-response","5","24595","0.0-5.0-0.0-0.0","43","1","2023-01-25 22:37:13","b6f04ea79fa1d7a8365fd1a5c0bfa6a0","157.92.27.254","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/109.0","","Firefox","109.0","Ubuntu","","","","","","","","","","","","","","
        <h3>Calibration Session</h3>

        Sit comfortably, from now on try to keep your head as still as
        possible.
        <br>
        <br>
        
        Next you will see a <b>series of markers</b> in the screen.
        <br>

        As they appear <b>fix your gaze</b> on them.
        <br>

        Once they turn orange, press the <b>space bar</b>.
        <br>
      ","","","","","","","","","","","","","","","","","","","",""
"560"," ","psychophysics","6","25714","0.0-5.0-0.0-1.0-0.0","43","1","2023-01-25 22:37:13","b6f04ea79fa1d7a8365fd1a5c0bfa6a0","157.92.27.254","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/109.0","","Firefox","109.0","Ubuntu","","","","","","","","","","","","","","","key"," ","25.00727272727272","960","536","calibration-stimulus","{""x"":120,""y"":120}","0","0","1920","1080","","","","","","","","",""
"549"," ","psychophysics","7","26851","0.0-5.0-0.0-1.1-0.1","43","1","2023-01-25 22:37:13","b6f04ea79fa1d7a8365fd1a5c0bfa6a0","157.92.27.254","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/109.0","","Firefox","109.0","Ubuntu","","","","","","","","","","","","","","","key"," ","25.006818181818165","960","536","calibration-stimulus","{""x"":-120,""y"":0}","0","1","1920","1080","","","","","","","","",""
"597"," ","psychophysics","8","28000","0.0-5.0-0.0-1.2-0.2","43","1","2023-01-25 22:37:13","b6f04ea79fa1d7a8365fd1a5c0bfa6a0","157.92.27.254","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/109.0","","Firefox","109.0","Ubuntu","","","","","","","","","","","","","","","key"," ","24.821333333333314","960","536","calibration-stimulus","{""x"":-120,""y"":120}","0","2","1920","1080","","","","","","","","",""
"697"," ","psychophysics","9","29252","0.0-5.0-0.0-1.3-0.3","43","1","2023-01-25 22:37:13","b6f04ea79fa1d7a8365fd1a5c0bfa6a0","157.92.27.254","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/109.0","","Firefox","109.0","Ubuntu","","","","","","","","","","","","","","","key"," ","24.83836734693881","960","536","calibration-stimulus","{""x"":0,""y"":0}","0","3","1920","1080","","","","","","","","",""
