"rt","response","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","load_time","success","jspsych_start_time","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","win_width_deg","win_height_deg","stimulus","response_type","key_press","avg_frame_time","center_x","center_y","rastoc-type","stimulus-coordinate","calibration-id","calibration-point-id","inner-width","inner-height","webgazer_data","webgazer_targets","session-id","validation-id","tracked-trial-id","trial-tag","start-x","start-y","events"
"100989","{""name-id"":""Juan"",""webcam-id"":""8"",""computer-id"":""3"",""web-browser"":""Chrome"",""operating-system"":""Ubuntu""}","survey-html-form","0","100992","0.0-0.0","70","1","2023-02-01 18:35:47","242e4f7e01fe674438c476c7cfca5918","157.92.27.254","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Linux","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","webgazer-init-camera","1","161742","0.0-1.0","70","1","2023-02-01 18:35:47","242e4f7e01fe674438c476c7cfca5918","157.92.27.254","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Linux","","881","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","fullscreen","2","164903","0.0-2.0","70","1","2023-02-01 18:35:47","242e4f7e01fe674438c476c7cfca5918","157.92.27.254","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Linux","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","events-tracking-start","3","164904","0.0-3.0","70","1","2023-02-01 18:35:47","242e4f7e01fe674438c476c7cfca5918","157.92.27.254","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Linux","","","","2023-02-01T18:35:48.550Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"68302","","virtual-chinrest","4","233208","0.0-4.0","70","1","2023-02-01 18:35:47","242e4f7e01fe674438c476c7cfca5918","157.92.27.254","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Linux","","","","","85.6","53.98","350","4.09","533.04","9.181335831456623","38.120814489853196","50.36618513256205","28.330979137066155","","","","","","","","","","","","","","","","","","","","",""
"7312","0","html-button-response","5","240524","0.0-5.0-0.0-0.0","70","1","2023-02-01 18:35:47","242e4f7e01fe674438c476c7cfca5918","157.92.27.254","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Linux","","","","","","","","","","","","","","
        <h3>Calibration Session</h3>

        Sit comfortably, from now on try to keep your head as still as
        possible.
        <br>
        <br>
        
        Next you will see a <b>series of markers</b> in the screen.
        <br>

        As they appear <b>fix your gaze</b> on them.
        <br>

        Once they turn orange, press the <b>space bar</b>.
        <br>
      ","","","","","","","","","","","","","","","","","","","",""
"544"," ","psychophysics","6","241681","0.0-5.0-0.0-1.0-0.0","70","1","2023-02-01 18:35:47","242e4f7e01fe674438c476c7cfca5918","157.92.27.254","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Linux","","","","","","","","","","","","","","","key"," ","17.714281250000113","960","536","calibration-stimulus","{""x"":381,""y"":0}","0","0","1920","1080","","","","","","","","",""
"732"," ","psychophysics","7","243001","0.0-5.0-0.0-1.1-0.1","70","1","2023-02-01 18:35:47","242e4f7e01fe674438c476c7cfca5918","157.92.27.254","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Linux","","","","","","","","","","","","","","","key"," ","17.110447368421056","960","536","calibration-stimulus","{""x"":0,""y"":-381}","0","1","1920","1080","","","","","","","","",""
"763"," ","psychophysics","8","244338","0.0-5.0-0.0-1.2-0.2","70","1","2023-02-01 18:35:47","242e4f7e01fe674438c476c7cfca5918","157.92.27.254","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Linux","","","","","","","","","","","","","","","key"," ","17.099038461538537","960","536","calibration-stimulus","{""x"":381,""y"":-381}","0","2","1920","1080","","","","","","","","",""
"1110"," ","psychophysics","9","246017","0.0-5.0-0.0-1.3-0.3","70","1","2023-02-01 18:35:47","242e4f7e01fe674438c476c7cfca5918","157.92.27.254","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Linux","","","","","","","","","","","","","","","key"," ","16.841918367346956","960","536","calibration-stimulus","{""x"":0,""y"":0}","0","3","1920","1080","","","","","","","","",""
